x,y,yaw,v_x,v_y,omega
0.25,25.0,0.0,4.980184085250615,-0.14248041479065218,-0.1205603509767057
0.49900920426253076,24.992875979260468,-0.0060280175488352855,4.929009906544244,-0.29629178283986024,-0.2691467153005201
0.7453659199055269,24.97657606036281,-0.01948535331386129,4.904408728181244,-0.41858305640289806,-0.4062355325696855
0.990132019131736,24.950872976111974,-0.03979712994234556,4.9260022817670714,-0.49596622859523726,-0.5134675275198767
1.235250471346952,24.916294849596497,-0.0654705063183394,4.961394533534428,-0.5399642122502238,-0.596993827082753
1.4810224024261178,24.87312483033129,-0.09532019767247704,5.000077148668392,-0.5598668858796183,-0.661754557903815
1.7272270672875512,24.82146421615743,-0.12840792556766778,5.0472591372667,-0.5640726669948711,-0.7116719197186621
1.9739007002080906,24.761176358733938,-0.1639915215536009,5.1027384589125155,-0.5579622538124365,-0.7502135684613411
2.221060003097946,24.691999533590963,-0.20150219997666796,5.1514428165523976,-0.5435292199861546,-0.7802075695950215
2.46798156088435,24.613822093985245,-0.24051257845641905,5.204307776440798,-0.5251498895911859,-0.8033323438053265
2.7144523636744324,24.526336964002134,-0.28067919564668536,5.252435860892843,-0.5036311054058586,-0.8213708433763196
2.959821613335714,24.429392401346597,-0.32174773781550137,5.308601128979254,-0.48178735346784335,-0.8353635367136022
3.2040132485457553,24.322603554574805,-0.3635159146511815,5.36359326568586,-0.4591020077305885,-0.8466385206303653
3.44650605993282,24.205793859520714,-0.40584784068269975,5.416787733961534,-0.43609082162897755,-0.8558314319437422
3.6867362356407227,24.078833731613905,-0.44863941227988685,5.468020279798896,-0.41314178208488334,-0.8634091486051988
3.924121153950799,23.94163595342523,-0.4918098697101468,5.517203431597238,-0.39051615021208813,-0.8697259426794068
4.158065763014803,23.794157103033378,-0.5352961668441172,5.604713012366913,-0.31755167099023957,-0.8320376507957276
4.3910022877632,23.637553485658177,-0.5768980493839035,5.672045573756411,-0.27879940425399324,-0.817316073022507
4.621102735921334,23.47118534266235,-0.6177638530350289,5.746775121759378,-0.23068265916367692,-0.7925224125841328
4.848653579277912,23.295352437149788,-0.6573899736642356,5.8346324896972925,-0.16076421967436824,-0.7462120489681298
5.074673582787176,23.11072602632493,-0.694700576112642,5.940119640161041,-0.039420158680341086,-0.6506025873434493
5.301585314966662,22.919081814254362,-0.7272307054798145,6.0418785748644686,0.12466322222042082,-0.5054352384819129
5.531398835527354,22.722905006633145,-0.7525024674039101,6.137564994087933,0.24442240541115395,-0.37610159063396176
5.763766806372981,22.522084833225723,-0.7713075469356082,6.2328694288232125,0.30293100682538615,-0.2826846874174911
5.997773377894574,22.315706550056568,-0.7854417813064828,6.321870978805215,0.38607502547677336,-0.16164304712840422
6.234925929296973,22.105834127241604,-0.793523933662903,6.41507230545712,0.33443201382352583,-0.14197023484529353
6.471802180798549,21.888919086004613,-0.8006224454051677,6.506881592747693,0.2748450155208829,-0.13942868314449175
6.708190313892115,21.66495866507264,-0.8075938795623923,6.595812411447065,0.3433623275620227,-0.04005726895951443
6.948560632972824,21.43851064158268,-0.809596743010368,6.692637502130111,0.29992806112505593,-0.02241579225616544
7.190244036773525,21.206578504376065,-0.8107175326231763,6.785323629974916,0.32882014617294014,0.04903333395823288
7.435907302188851,20.972012077418704,-0.8082658659252646,6.876663511756904,0.34909985138377436,0.12041282463021338
7.686032777161601,20.735446703430732,-0.8022452246937539,6.963786682732577,0.34711586424796914,0.1800240020186905
7.940534610345279,20.497190847530636,-0.7932440245928194,7.042290431109647,0.3478763712427359,0.24565782898821475
8.1999514563533,20.258464893303476,-0.7809611331434086,7.123522280990135,0.27511521964556296,0.2546649627917463
8.462604543505888,20.017500163542408,-0.7682278850038213,7.2200267168795635,0.16157722815246583,0.21912945843676135
8.727829882964,19.77246393807338,-0.7572714120819832,7.294910145868739,-0.013559259414700875,0.11292977013829764
8.992429498047912,19.521412571970778,-0.7516249235750684,7.379984218253893,-0.0912087872476577,0.05506883965782171
9.258899059282323,19.266118255157988,-0.7488714815921773,7.470854905448037,-0.11571477250475291,0.026172523555776473
9.528564294903704,19.007567838383334,-0.7475628554143885,7.546677605003709,-0.02883835849880785,0.08560485552358012
9.80430102815365,18.749978649463046,-0.7432826126382095,7.631822565328926,-0.032483604213120285,0.08739749469889596
10.084148841857223,18.490556930444868,-0.7389127379032647,7.712408003969701,-0.016479112564852003,0.10605107239889397
10.368645002197237,18.23023845875316,-0.73361018428332,7.789762137047285,-0.0827782373546617,0.060021928666478486
10.65517074759184,17.966380327938595,-0.7306090878499961,7.8591813823829755,-0.1405120822899991,0.006909539741051615
10.943145769845422,17.698917104907448,-0.7302636108629436,7.929466127762946,-0.13092764259204823,-0.003668861916091226
11.234150951799139,17.429566177911788,-0.7304470539587481,7.998461818985547,-0.11605118179813141,-0.009653036351513291
11.528172661449188,17.15841422305828,-0.7309297057763238,8.012287520739294,0.045851840041049405,0.11002861844655058
11.827982180395477,16.89268619176544,-0.7254282748539962,8.032862665000248,0.13784979638670042,0.20930971600378845
12.133070600900558,16.631370733790767,-0.7149627890538067,8.050171049410112,0.18661493476534424,0.29864980979546
12.443129045742557,16.374536237609362,-0.7000302985640338,8.076607940135073,0.1663934797474118,0.3492313799775119
12.757347561355251,16.12073527037708,-0.6825687295651581,8.06055356848026,0.18284738174892728,0.4358909590275621
13.075845785459427,15.873604184248952,-0.66077418161378,8.070535651889898,0.15368131925550801,0.49783684826469043
13.39915310231969,15.63201509508017,-0.6358823392005455,8.044773843299339,0.1555331392413854,0.5909511372013657
13.727391897746045,15.399387205425588,-0.6063347823404772,8.046365993619576,0.11134952807690043,0.6573800399564453
14.061166497971552,15.17469735853436,-0.5734657803426549,8.050674532072449,0.042488885635328835,0.7062283116234085
14.40045777407972,14.958088623083095,-0.5381543647614845,8.055524321239085,-0.0528687346851176,0.7302599983842034
14.744949140961593,14.749375024755594,-0.5016413648422743,8.046103803489936,-0.18093373176156813,0.7168566718005773
15.093337868217699,14.547988323852998,-0.4657985312522454,8.059341746337468,-0.3079576815985699,0.6842346337334164
15.446458381702387,14.353243692987101,-0.4315867995655746,8.07445804951344,-0.39168163141557066,0.6671551271027887
15.804968883153625,14.166573024205064,-0.3982290432104352,8.10363422469019,-0.47467863794496246,0.6379976260673678
16.16924109811571,13.987572264293702,-0.36632916190706677,8.149148121882599,-0.6534165713295164,0.5137429902871834
16.537960708126754,13.811121789617438,-0.3406420123927076,8.185473180341843,-0.7058254170342018,0.4562370362470707
16.911927112206907,13.641123170849733,-0.31783016058035407,8.210578663235138,-0.8189565238199609,0.3320964316991023
17.289098561482927,13.473933376652461,-0.30122533899539894,8.209483505059557,-0.8769143213492903,0.21914692549925746
17.668081975176474,13.310278045201672,-0.2902679927204361,8.247895397070701,-0.8694038682433913,0.13953551648718784
18.05078355906132,13.150595229564322,-0.28329121689607667,8.289438157515953,-0.8626736669151787,0.04930321876748309
18.436678296155378,12.99332880294922,-0.2808260559577025,8.343650548387178,-0.8227817533088297,-0.02434871194796971
18.82611678441019,12.838179360205276,-0.282043491555101,8.383185299163765,-0.7270016891698525,-0.05784201838644513
19.218597604208657,12.686605536176353,-0.28493559247442324,8.396105749883045,-0.6187088053920613,-0.07489432201200949
19.612780424052556,12.538911983803091,-0.2886803085750237,8.4090209621893,-0.5056645011750588,-0.07577832038516548
20.008635564678954,12.394977856628978,-0.292469224594282,8.389557255787986,-0.3181484096098347,0.0012551534157610872
20.40571386024266,12.258803150501414,-0.2924064669234939,8.374992620723893,-0.19403969223222517,0.06280869980163575
20.803892143223088,12.128805316053636,-0.28926603193341216,8.360443023316385,-0.06812923032987503,0.15317077429802117
21.203575246755822,12.006300052510369,-0.2816074932185111,8.368575296486904,-0.025905731645743946,0.2042509421485925
21.605162124153665,11.888774357866149,-0.27139494611108145,8.367236827019909,-0.03104845004729615,0.2292358626183037
22.007794869792132,11.775126161867044,-0.2599331529801663,8.292099057484803,0.07176840138056359,0.3488437276163758
22.40939434645087,11.672033950454786,-0.2424909665993475,8.189661730176416,0.16014534159340219,0.4879370005942887
22.808819842588573,11.581481272426872,-0.21809411656963307,8.110651244046315,0.18885991304130942,0.6071784540537728
23.206789160160092,11.502955789652692,-0.18773519386694443,8.068024602046899,0.17363071183592121,0.7074772253211736
23.604722679636037,11.436196254110529,-0.15236133260088575,8.017691120281915,0.12018303614712397,0.7862235200371854
24.00187519204116,11.381292528860229,-0.11305015659902648,7.992708357212588,0.033478591808853014,0.8378272226491789
24.399148425878387,11.337873098584994,-0.07115879546656753,7.9678529904239825,-0.05657506259461706,0.8802453015361604
24.79633173474169,11.306726281778325,-0.027146530389759504,7.945037412976814,-0.1490222799659452,0.9124826859227313
25.193234993102013,11.288495227591177,0.018477603906377066,7.913769523330325,-0.24569648778618786,0.9311050346295232
25.589082904047924,11.283523459192082,0.06503285563785323,7.87597495445662,-0.3282788516751387,0.9487460978096953
25.983115897447842,11.292736022978186,0.112470160528338,7.855151738454114,-0.4154934698204841,0.9510303222608776
26.375723608982888,11.31617304470064,0.1600216766413819,7.825280592024785,-0.49016806933896845,0.9505781212811134
26.765893942054706,11.354321621226173,0.20755058270543758,7.76963529093474,-0.5428140818681324,0.9556769656548806
27.151631051578494,11.407815373574127,0.2553344309881816,7.717203232794665,-0.6017047317940842,0.9439337777774975
27.532579794186223,11.476161853416842,0.3025311198770565,7.685755895936713,-0.6755785317085417,0.9055493109918715
27.909479328192262,11.558410661171779,0.34780858542665005,7.678479843695737,-0.7699555446696245,0.8322648237985021
28.283536198522693,11.653074109163203,0.38942182661657515,7.662150009319239,-0.8323612367063867,0.7627354655023726
28.653760396823348,11.760020184251738,0.42755859989169376,7.653390587963012,-0.874801284829994,0.692218313468386
29.02011915250514,11.878891644598381,0.46216951556511304,7.656453472517001,-0.8970186495322988,0.6248378676957748
29.38277747161876,12.00944335528709,0.49341140894990176,7.671600133558265,-0.9240876244421404,0.5426844665896905
29.742488836812598,12.150426333399807,0.5205456322793863,7.687156913153759,-0.9319231087881678,0.46391693096478104
30.09911245719803,12.301163683129532,0.5437414788276254,7.705687577474934,-0.9320202224898118,0.3818893358463281
30.45293939456706,12.460607106430727,0.5628359456199418,7.733299153999339,-0.9160102566828838,0.3052313940881505
30.80439801202692,12.628190866688673,0.5780975153243493,7.761510335155616,-0.8485338246068955,0.26689563939616423
31.152595994035313,12.804715075115888,0.5914422972941575,7.781025453626621,-0.7465101568088247,0.2638385030132708
31.49637316646684,12.990648778422994,0.6046342224448211,7.802715857442672,-0.6507030842421603,0.27059838208117604
31.835836789335566,13.185658834287844,0.6181641415488799,7.835781702040552,-0.5770777211431595,0.274198744482429
32.17184485002616,13.389201992111012,0.6318740787730013,7.876345729514859,-0.5279307251036806,0.2689861119289657
32.50521600316628,13.600513389123613,0.6453233843694496,7.9261738576946525,-0.5262964500346369,0.23086598022192711
32.837656350667466,13.817852905301864,0.656866683380546,7.973835723451951,-0.49266815091694777,0.21644650724976267
33.168426247921865,14.04180205175956,0.6676890087430342,8.016889400346312,-0.45080084668312004,0.21270947081152938
33.497147421780824,14.272294421500241,0.6783244822836106,8.062222838543295,-0.4089572429535418,0.2153442895434441
33.823850722295205,14.509321131482986,0.6890916967607829,8.095542243147564,-0.35443660394218013,0.23551931556104938
34.14753554230596,14.75301501956106,0.7008676625388354,8.126664447061072,-0.32360362004576637,0.24648965904012282
34.46852338287002,15.002685386355166,0.7131921454908415,8.167073178388499,-0.3241712078832734,0.2374857112318469
34.78795644307445,15.257593111289827,0.7250664310524338,8.188702575809588,-0.2839946395075663,0.26216613537562616
35.10381741446298,15.518496549039014,0.7381747378212151,8.208216154004601,-0.2601626066088614,0.2825398363829966
35.416151177776534,15.78505585355912,0.7523017296403649,8.226717173802031,-0.22976377776575388,0.3153704222124254
35.72432500752716,16.05774259284999,0.7680702507509862,8.220835873186179,-0.17676493781618932,0.37674947533449155
36.02610828607805,16.336956352413953,0.7869077245177108,8.206301153511639,-0.13675972775083486,0.44350294861504413
36.32064901654376,16.62270267821689,0.8090828719484631,8.190792493741554,-0.1233938461652144,0.5027887105610921
36.60776259533951,16.914809785564707,0.8342223074765177,8.1826897908605,-0.13107721958951932,0.5545510896138827
36.88745524910076,17.213483525721685,0.8619498619572118,8.20047195442304,-0.20425419054737423,0.5572336490479683
37.16211621529443,17.51808983519942,0.8898115444096102,8.2250646685812,-0.291038307774844,0.5395536844103962
37.432330323181205,17.82845303557326,0.91678922863013,8.226707404007831,-0.35224906916305665,0.5295532377304863
37.69655321487914,18.14419541283278,0.9432668905166544,8.239953886279144,-0.4207204411284595,0.5038079346440729
37.95548454359077,18.465348306881086,0.968457287248858,8.241770125225885,-0.4517970149726405,0.4969014450659256
38.2075764361035,18.792115679914044,0.9933023595021543,8.23784914869459,-0.47638500772263054,0.49003952744933355
38.4523958074012,19.124209384488488,1.017804335874621,8.241105651841055,-0.5120876742571586,0.4692602286649835
38.69061014912143,19.461402308162945,1.0412673473078702,8.261939657406128,-0.56193839465885,0.4291385123717372
38.923525450068595,19.803731121936668,1.062724272926457,8.292573839610961,-0.6271036064475598,0.36416671792599276
39.152634232976965,20.15073150398371,1.0809326088227567,8.312382910999512,-0.6520928590399903,0.31478735530539587
39.37695562283444,20.50213191795918,1.0966719765880264,8.320260312626392,-0.6415072128212548,0.2843614983048732
39.595427562424845,20.85761141040076,1.11089005150327,8.327680492881386,-0.6108852761828037,0.26784373927804156
39.80761602691788,21.217173176397264,1.124282238467172,8.338731066414665,-0.5515223832406778,0.27813638087500325
40.01253174286608,21.581324355443062,1.1381890575109221,8.333579289690876,-0.4780758813350183,0.30993608503436026
40.208921616179225,21.949595679978035,1.1536858617626402,8.339914162730143,-0.45285230685977357,0.3156907191599013
40.39855637794797,22.321666594942844,1.1694703977206353,8.350690481259432,-0.4575174631926841,0.3004998245696262
40.58272000014711,22.697089216285512,1.1844953889491165,8.355437078998559,-0.44270505961943146,0.2989174354521782
40.76062570016643,23.075735295464906,1.1994412607217255,8.354674224506114,-0.4170390347821358,0.3083245755092856
40.9316428772101,23.45742808101555,1.2148574894971897,8.343161032584204,-0.36706417163357774,0.34337397950186616
41.0942129807533,23.842043007582728,1.232026188472283,8.340111955784634,-0.3450613653914558,0.3669362695053101
41.249067834036175,24.229614047995977,1.2503730019475485,8.343251927378068,-0.34233159685296677,0.38092140363811217
41.39670623899461,24.620152791907618,1.269419072129454,8.349692975673014,-0.3530671976659764,0.38621256043380425
41.53748827125752,25.01358066646292,1.2887297001511442,8.36422165279667,-0.4108374330136589,0.3511461988433284
41.67362374911719,25.40954734410337,1.3062870100933106,8.379695235701709,-0.4311762398424342,0.33497818542906227
41.803970331902995,25.80832394991003,1.3230359193647636,8.390957609127014,-0.44202352893563807,0.3217856381514613
41.9282837697418,26.20964060190499,1.3391252012723367,8.402266746270593,-0.43766694108580456,0.31830054319922974
42.046042321019044,26.613505703972617,1.3550402284322982,8.41996708693755,-0.4765098490911139,0.2784554181610578
42.15944529264057,27.019642422924363,1.3689629993403511,8.416565965672916,-0.43961554539080905,0.29106780770978335
42.265341548219666,27.427521809826924,1.3835163897258402,8.415015712713215,-0.45369587166016356,0.2670595278090848
42.365968045362344,27.836691861939396,1.3968693661162945,8.423212324071004,-0.47342718537244954,0.23269653894985431
42.46216469891947,28.247401980800603,1.4085041930637872,8.43214007573635,-0.45523303145351995,0.22250176674729277
42.55275078207025,28.6597910203783,1.4196292814011517,8.43672694609113,-0.4139314343123929,0.2328740912426674
42.63673649720986,29.07370000994064,1.4312729859632851,8.451590158899627,-0.3920324811854843,0.23448905657623326
42.71491623888431,29.489447039025034,1.4429974387920967,8.472479312654016,-0.42891018588838775,0.1897949521477733
42.79017827798063,29.9068830216599,1.4524871863994855,8.488797709299684,-0.5068791093282693,0.09835861250571137
42.86544312591178,30.325364484950825,1.457405117024771,8.480666270990575,-0.6012941495823351,-0.03286694775038432
42.943293442029685,30.743272926976037,1.4557617696372518,8.493932942850455,-0.5835450619504308,-0.10415323680231806
43.02102497053414,31.161813682063016,1.4505541077971358,8.4990208300773,-0.5725110456912585,-0.1908018505782861
43.10041785184615,31.58026269964556,1.4410140152682214,8.523385214535542,-0.5247302378455034,-0.2587489991400005
43.181587813139075,31.9994524308275,1.4280765653112213,8.548084322090139,-0.44268687260318473,-0.3033489298371801
43.26428927045298,32.41936285231046,1.4129091188193623,8.558498120385279,-0.38980970351024014,-0.36972169160355023
43.35082083563663,32.83890056507398,1.3944230342391848,8.561959481536958,-0.32021627165699973,-0.42682519528742535
43.441697460550714,33.25754798308167,1.3730817744748136,8.568497868948423,-0.21738319795799807,-0.4566436346405504
43.53650990860456,33.67549131375744,1.350249592742786,8.586108865869456,-0.07916880582025057,-0.4480620292189969
43.63428867723023,34.09353215541886,1.3278464912818362,8.604079720457534,0.04757680543878079,-0.4297669269551348
43.73547252606793,34.51167442451564,1.3063581449340795,8.615440075571765,0.17445502529560977,-0.3918466625486426
43.83964257713802,34.929752414954145,1.2867658118066474,8.624937295619898,0.2686179735609113,-0.3584177556763032
43.94759679385209,35.347484547446236,1.2688449240228323,8.61917190803423,0.31539136175830595,-0.34671651603279224
44.06070081583135,35.76363532593933,1.2515090982211927,8.613540624639983,0.3755086624004964,-0.3151519776347615
44.17805947173654,36.17843909641856,1.2357514993394547,8.609542600598031,0.4547923962223602,-0.25357825821259755
44.29813010852201,36.59245683996328,1.2230725864288248,8.60606311723841,0.5321877605157967,-0.17210495799534942
44.41974279984298,37.00607407701404,1.2144673385290572,8.607832395770743,0.5621712876342065,-0.10610273813516492
44.543536079144985,37.419235379383295,1.209162201622299,8.60389663223555,0.5889265402283765,-0.026974030348039427
44.668198623092806,37.83202337515886,1.2078135001048969,8.609676071119592,0.5626416441138126,0.024605038090283624
44.794748995999655,38.244446364685864,1.209043752009411,8.613796520400161,0.54681301715485,0.09054442241628027
44.92160501164395,38.65693732061256,1.213570973130225,8.619926031460817,0.519095347830763,0.1558215084299099
45.047997856626296,39.069800870296056,1.2213620485517207,8.638340575891414,0.42585209628066245,0.17332139972698044
45.175865885033495,39.48290553269259,1.2300281185380697,8.657049164032037,0.3425725304561516,0.19002971341287775
45.30438633592318,39.89659277460469,1.2395296042087136,8.674280824362533,0.22177101512363265,0.16714100056684741
45.43496230710506,40.310332718600364,1.247886654237056,8.691202649482955,0.1199432704763789,0.14035601439617762
45.5671728457411,40.72433615841681,1.2549044549568649,8.705210758309143,0.03322801334924147,0.10826264571177913
45.70081357788016,41.138576005404,1.260317587242454,8.727360791162976,3.0542904489568035e-05,0.10428831291943905
45.83412889643066,41.55408062847086,1.2655320028884258,8.743861724067461,0.020593393809562956,0.14089528820793829
45.96454315345751,41.97137066718235,1.2725767672988226,8.74832314542655,0.04590696730855512,0.19108959791297936
46.0908702180828,42.39015418644892,1.2821312471944717,8.746784236433657,0.07712433717493677,0.25890418737834836
46.2116721273987,42.810496136902245,1.2950764565633892,8.746824172694792,0.0628635354649229,0.304890470437997
46.327709304173844,43.23217443363611,1.310320980085289,8.732462449726754,0.05745175634768228,0.36505105615320893
46.437381487748404,43.65480904532862,1.3285735328929495,8.720757603624357,0.024905644173913284,0.41237732137998934
46.540761093780105,44.078416458787636,1.349192398961949,8.69783229942057,-0.00514687200163148,0.46598247674216003
46.636598977589145,44.50261674523832,1.372491522799057,8.69101255546528,-0.08399332944084324,0.4835200088211946
46.72632613295407,44.92782366296983,1.396667523240117,8.677565718310015,-0.16462128789287486,0.49210292042420123
46.80960221766544,45.35371474191512,1.421272669261327,8.657119672230149,-0.26072598366340183,0.4778397099659626
46.88697436983971,45.77979900319756,1.445164654759625,8.650796983710782,-0.40922684582585905,0.4032814423189944
46.961472321622715,46.20636604698077,1.4653287268755748,8.64666538281352,-0.48155593182803735,0.3600589802143038
47.03092899523397,46.63376231086877,1.48333167588629,8.647075168732039,-0.5761845903960261,0.28061382015957914
47.09739557234431,47.06194677843738,1.497362366894269,8.647359417265877,-0.5585230717651999,0.26986139208126053
47.156968427149735,47.49110060546565,1.510855436498332,8.654423082022493,-0.5768422492582794,0.22902362100151047
47.21168090361288,47.921316841302,1.5223066175484075,8.662819269089217,-0.5680043669518005,0.20170002223332048
47.26104239030639,48.35257211403018,1.5323916186600735,8.662447230702885,-0.516126017046186,0.20711494043629639
47.30345951158624,48.78438426421564,1.5427473656818882,8.655790004346079,-0.4753180465008583,0.21056189723767693
47.33935376985191,49.216337006810505,1.553275460543772,8.654753300816811,-0.4171972575564115,0.23514514257680225
47.36779198186216,49.64864278831469,1.565032717672612,8.661750163500061,-0.39182015933578307,0.2441229292578835
47.38987879772403,50.081610188814395,1.5772388641355062,8.663715147070155,-0.3654477086281323,0.2589164856339156
47.405360007836165,50.51490467594382,1.590184688417202,8.665633884737325,-0.3941860502211598,0.23286239837890454
47.416665510144334,50.94848704272527,1.6018278083361472,8.656377476330935,-0.3903304272542324,0.22562283821221035
47.42274378009054,51.381703070559404,1.6131089502467577,8.649827443344076,-0.43912376643419215,0.17275169737411547
47.426385932105006,51.81473609000872,1.6217465351154634,8.644985477466818,-0.452230576741503,0.13399633120628032
47.42695445502192,52.24757600589226,1.6284463516757774,8.641250157912912,-0.4395850707562486,0.10829643412844284
47.42400257503931,52.68018713002076,1.6338611733821995,8.649389871759466,-0.4532412294600888,0.05786154677153922
47.41936403875499,53.113225137469975,1.6367542507207764,8.658614361552571,-0.4481473664085871,0.012559603229702232
47.41318817248867,53.54669134778644,1.6373822308822614,8.662046928369538,-0.3892286723270252,0.005134798053275116
47.40378927324495,53.98012882951201,1.6376389707849253,8.657128627520285,-0.29015068111555864,0.03815797566377613
47.38935268216955,54.412987632779405,1.6395468695681141,8.662956703499296,-0.25727779057447436,0.034355019728407515
47.37243048709436,54.84599590762459,1.6412646205545345,8.670288701560112,-0.1938375180701608,0.06027921387643627
